Problem,Algorithm,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10
welded_beam,MSA,1.780126835449924,1.7248806290419565,1.7441750587763702,1.7248754963386554,1.7396622113910112,1.7330857704754707,1.725133820250921,1.7250837017958371,1.7352091153525,1.7484122323538562
welded_beam,IMSA,1.779515983098947,2.509808131166029,1.7287971846145456,1.8208183294938352,1.7712531343220768,2.0128983284213895,1.7432613298758484,1.838766408919765,1.857108065878891,2.931152243487072
welded_beam,PSO,1.7509820357760986,1.8142933144984548,1.887594055853303,1.7248523040250203,1.865860896463162,1.7248523040415393,1.7258053623144456,1.7248523040396013,1.873956143679532,1.8142933144757298
welded_beam,GWO,1.7360511214571588,1.7525985427616944,1.7324910931564357,1.7361809169497626,1.7331845158691566,1.7334077707710336,1.7453362345603136,1.733613325388987,1.7286228260771435,1.728524961329542
welded_beam,DE,1.72485230401518,1.7248523040151797,1.7248523040151797,1.7248523040151797,1.7248523040151797,1.7248523040151797,1.7248523040151797,1.7248523040151797,1.7248523040151797,1.7248523040151797
