Problem,Algorithm,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10
spring,MSA,0.012719773633943809,0.012685964535996356,0.012684066611940804,0.012698134542685887,0.012695505033317107,0.012737588906704513,0.012704651690264917,0.012714825867203055,0.012710758305766493,0.012665235341313218
spring,IMSA,0.01272416501750966,0.012673703328897206,0.012808244442314484,0.012719400491520386,0.012708722327109082,0.012745205598679485,0.012719053502108947,0.012719053823139316,0.012815810198755932,0.012669186999879784
spring,PSO,0.0169366859935228,0.013024045971215903,0.0147281289177004,0.013192580444287439,0.01279952431224573,0.012719053708146065,0.016468889473368137,0.012719053708146069,0.013192580444287439,0.012719053708146067
spring,GWO,0.012865577461101185,0.01281678766794348,0.012837141668691491,0.01270723940581218,0.015225430485140032,0.017085447644223883,0.012695671015764574,0.013118043265146014,0.01483412385934856,0.014351071718401897
spring,DE,0.012665232786544365,0.012680264675476473,0.01266523278657307,0.012666212460487462,0.012674811962609018,0.012666910525002694,0.01266527447271373,0.012666564336053681,0.012665232786544363,0.01266902534107525
