Problem,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50
pressure_vessel,6059.723633128816,6059.714335048436,6059.714335093564,6059.717890724072,6090.526201685871,6059.714335050139,6059.714335048436,6059.714335050229,6059.714403387816,6059.714335048437,6059.714909171404,6059.714335051388,6059.714348013782,6059.714336694475,6090.5262016873585,6059.723591432137,6059.714335061056,6059.714446395231,6060.660978880991,6059.714335048437,6059.71433508004,6059.714335048437,6059.71434936884,6059.714335049842,6059.714335301637,6059.714419212458,6090.526201685864,6059.716537590176,6059.71487903269,6059.714636260072,6059.714335060039,6090.526201685938,6059.714335049557,6059.714335236596,6059.745457616786,6059.714335654898,6090.526201685868,6059.714335058958,6060.450775397074,6090.526201707735,6059.714335259666,6059.714335048479,6059.7147542315615,6059.7156530950215,6059.714335119364,6059.714335280446,6059.714335048437,6059.714338201512,6059.714335049882,6090.526201689292
spring,0.012690914649536393,0.012967875270350747,0.012698851480310467,0.012736650553869156,0.012718505642850963,0.012698231455563997,0.01266577323998546,0.012721987086390926,0.012704970112288303,0.01271843747133246,0.012719025765016281,0.012844244591513178,0.012788424486931663,0.012681887896334593,0.012719053250067574,0.012672661905658102,0.01268998665826029,0.012671978218797699,0.012716615282481499,0.012672091872329948,0.01270667107935584,0.012873293511905205,0.01268121835060522,0.012676800287544213,0.012710913336378143,0.012667054685428562,0.012676499814515567,0.012671322731212742,0.012665831113477225,0.012719051667496425,0.012697403733305027,0.012682416347295278,0.012682374507782968,0.012713589054453071,0.012697368851073665,0.012682948648739104,0.012719052741600652,0.01283916450687339,0.012665242086978475,0.012772531588557708,0.012680593256627832,0.013207533863797635,0.012691260774967086,0.012669132842486872,0.012676846561746051,0.012685318362524229,0.012675844885463214,0.012805399744900128,0.012741841526022946,0.01270013957161856
welded_beam,1.7282703240305615,1.8834646705615872,1.7848706153756422,1.7512808085420297,1.7248523051879672,1.9635288281210794,1.8771905630608008,1.7839296908191262,1.7319412584139744,1.7317167348759122,1.86419568531679,1.739629294895296,1.7918837916635488,1.7540730294700404,1.7260479012732912,1.749158265163921,1.7338204259486913,1.8169359384730415,1.736559962543332,1.7895982623757138,1.7248641174117147,1.9494413427216715,1.7249481279774384,1.7255588495015972,1.8407591421789804,1.8259906673827624,1.9525888309232868,1.7432062423325165,1.956162713095344,1.7248567588067611,1.7336437114790029,1.7268645002109637,1.7256325147721758,1.7493454194088849,1.7996890187306833,1.8841297731602773,1.725228845156296,1.7309204229802275,1.8355558089906707,1.7403425029931017,1.7547486126213572,1.7898269115914907,1.9369708292709789,1.8952134726663301,1.731825216456909,1.7383894502908355,1.853592045565241,2.013376720131329,1.8607426148337112,2.081516496223373
gear_train,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.7008571488865134e-12,3.0675558516235034e-10,2.307815733312755e-11,2.307815733312755e-11,2.7008571488865134e-12,2.307815733312755e-11,2.307815733312755e-11,2.7008571488865134e-12,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.7008571488865134e-12,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.7008571488865134e-12,2.307815733312755e-11,2.7008571488865134e-12,2.307815733312755e-11,2.7008571488865134e-12,2.307815733312755e-11,2.7008571488865134e-12,2.307815733312755e-11,2.307815733312755e-11,2.307815733312755e-11,2.7008571488865134e-12,2.7008571488865134e-12,2.7008571488865134e-12,2.7008571488865134e-12,2.7008571488865134e-12,2.307815733312755e-11,2.7008571488865134e-12,2.307815733312755e-11,1.1661157678109714e-10,2.7008571488865134e-12,2.307815733312755e-11
