algo,func,run_id,error
PSO,F132014,26,3.734086745373361
PSO,F132014,27,2.4315427522326445
PSO,F132014,28,4.830080289884563
PSO,F132014,29,3.106761005567705
PSO,F132014,30,3.4604071229789497
PSO,F132014,31,3.4131702070058054
PSO,F132014,32,3.4205220695610024
PSO,F132014,33,4.55090590712598
PSO,F132014,34,4.186116701036553
PSO,F132014,35,3.8002316884617358
PSO,F132014,36,4.273258865763637
PSO,F132014,37,3.7558793212863293
PSO,F132014,38,2.995036876071026
PSO,F132014,39,4.9652916437100885
PSO,F132014,40,3.3640705037187217
PSO,F132014,41,4.063744261919965
PSO,F132014,42,2.16033725066859
PSO,F132014,43,4.021648194149975
PSO,F132014,44,4.2139250939376325
PSO,F132014,45,3.4431846541858704
PSO,F132014,46,3.8118450065330762
PSO,F132014,47,3.2616971563686548
PSO,F132014,48,6.4330481038696234
PSO,F132014,49,2.371653000136348
GWO,F132014,0,0.6952637015176606
GWO,F132014,1,0.35225062834911114
GWO,F132014,2,0.6699259942158733
GWO,F132014,3,0.4930296741861184
GWO,F132014,4,0.5167034242788304
GWO,F132014,5,0.573779807070423
GWO,F132014,6,0.33657902929417105
GWO,F132014,7,0.5494401274197571
GWO,F132014,8,0.4885443024581946
GWO,F132014,9,0.4230293920875283
GWO,F132014,10,0.4282879853449231
GWO,F132014,11,0.3347687206098726
GWO,F132014,12,0.5292333429449627
GWO,F132014,13,0.4383687611361893
GWO,F132014,14,0.3856907896174562
GWO,F132014,15,0.720515933303659
GWO,F132014,16,0.3928224721448714
GWO,F132014,17,0.6181625348915532
GWO,F132014,18,0.43601172257990584
GWO,F132014,19,0.5477900525393125
GWO,F132014,20,0.42699431633764107
GWO,F132014,21,0.37410381231779866
GWO,F132014,22,0.4933279763133669
GWO,F132014,23,0.44004489730377827
GWO,F132014,24,0.49804944898892245
GWO,F132014,25,0.5688994605416156
GWO,F132014,26,0.44991455795957336
GWO,F132014,27,0.39455255105326614
GWO,F132014,28,0.43393918140736787
GWO,F132014,29,0.45095001297954695
GWO,F132014,30,0.37931800117894454
GWO,F132014,31,0.545275813862645
GWO,F132014,32,0.4753436953246819
GWO,F132014,33,0.5348608627189151
GWO,F132014,34,0.3765012792807738
GWO,F132014,35,0.6686719964095573
GWO,F132014,36,0.37301829550438015
GWO,F132014,37,0.6206686813013675
GWO,F132014,38,0.5889797647232626
GWO,F132014,39,0.6058332306840839
GWO,F132014,40,0.6009565950212163
GWO,F132014,41,0.7593844318391803
GWO,F132014,42,0.42815052972059675
GWO,F132014,43,0.4446691675323109
GWO,F132014,44,0.4980942562972359
GWO,F132014,45,0.3576694320452134
GWO,F132014,46,0.4052203675448709
GWO,F132014,47,0.7676472159323566
GWO,F132014,48,0.45897471016269265
GWO,F132014,49,0.7601237313263027
WOA,F132014,0,0.9203136645346603
WOA,F132014,1,0.8704150704083986
WOA,F132014,2,0.605012879200558
WOA,F132014,3,0.801445866661652
WOA,F132014,4,0.7714227583642241
WOA,F132014,5,0.7651816891775525
WOA,F132014,6,0.7305498242221802
WOA,F132014,7,0.8656455275304324
WOA,F132014,8,0.6778420987814116
WOA,F132014,9,0.6191143730086424
WOA,F132014,10,0.6090418628659791
WOA,F132014,11,0.8772698802406467
WOA,F132014,12,0.6408006586145802
WOA,F132014,13,0.8399061059074029
WOA,F132014,14,0.6357177038812551
WOA,F132014,15,0.7274502572545316
WOA,F132014,16,0.7613620059184996
WOA,F132014,17,0.6403595119491001
WOA,F132014,18,0.6915503665634333
WOA,F132014,19,0.7639931998273823
WOA,F132014,20,0.6809388838382802
WOA,F132014,21,0.6773582958264797
WOA,F132014,22,0.737838967892003
WOA,F132014,23,0.9515271223326636
WOA,F132014,24,0.5811434415049916
WOA,F132014,25,0.5589664689966867
WOA,F132014,26,0.5504833741208586
WOA,F132014,27,0.3706203856220327
WOA,F132014,28,0.45667055195053763
WOA,F132014,29,0.5660101548942293
WOA,F132014,30,0.7787392297209408
WOA,F132014,31,0.595660653610139
WOA,F132014,32,0.7898042922197419
WOA,F132014,33,0.8686421632257861
WOA,F132014,34,0.6472804725326569
WOA,F132014,35,0.6078282984758516
WOA,F132014,36,0.8497615122521438
WOA,F132014,37,0.6928701507397363
WOA,F132014,38,0.8088725424047425
WOA,F132014,39,0.5153546519900374
WOA,F132014,40,0.6063315218202661
WOA,F132014,41,0.6508389207563141
WOA,F132014,42,0.652427433453795
WOA,F132014,43,0.6758405806278915
WOA,F132014,44,0.8029305805939657
WOA,F132014,45,0.6388981367776978
WOA,F132014,46,0.8270492645508511
WOA,F132014,47,0.5774463151176406
WOA,F132014,48,0.5187530089590382
WOA,F132014,49,0.7434224087585335
SSA,F132014,0,0.46725720188374
SSA,F132014,1,0.4167972288837518
SSA,F132014,2,0.39319269795555556
SSA,F132014,3,0.3916448416982803
SSA,F132014,4,0.5045469543756553
SSA,F132014,5,0.46093477737304056
SSA,F132014,6,0.3861566230987137
SSA,F132014,7,0.363169795882186
SSA,F132014,8,0.49177664666035525
SSA,F132014,9,0.44550499581714575
SSA,F132014,10,0.32204652835639536
SSA,F132014,11,0.8953305691486548
SSA,F132014,12,0.44430867927962936
SSA,F132014,13,0.5381482415757546
SSA,F132014,14,0.3855394047598111
SSA,F132014,15,0.4642678833536138
SSA,F132014,16,0.44688144018505227
SSA,F132014,17,0.45563461217443546
SSA,F132014,18,0.6352531852439824
SSA,F132014,19,0.5128631025609138
SSA,F132014,20,0.4210055219568858
SSA,F132014,21,0.7915871063046325
SSA,F132014,22,0.5950580572848594
SSA,F132014,23,0.339584130993444
SSA,F132014,24,0.45006571593899025
SSA,F132014,25,0.5913092227194738
SSA,F132014,26,0.6225881180937449
SSA,F132014,27,0.6781688754351762
SSA,F132014,28,0.5484360303992162
SSA,F132014,29,0.3820725923574173
SSA,F132014,30,0.6319889105714083
SSA,F132014,31,0.6618384185353534
SSA,F132014,32,0.5304229319067417
SSA,F132014,33,0.46381371853726705
SSA,F132014,34,0.6894524480751443
SSA,F132014,35,0.750800864142775
SSA,F132014,36,0.55478157092125
SSA,F132014,37,0.6212247704711444
SSA,F132014,38,0.49011904438270903
SSA,F132014,39,0.7454153777359807
SSA,F132014,40,0.49389500683696497
SSA,F132014,41,0.4936820651646485
SSA,F132014,42,0.6021518469431157
SSA,F132014,43,0.48056200938844995
SSA,F132014,44,0.9848883336899235
SSA,F132014,45,0.7771748207114797
SSA,F132014,46,0.466444290533218
SSA,F132014,47,0.5898004702655726
SSA,F132014,48,0.4428339936023349
SSA,F132014,49,0.4703098274110289
SCA,F132014,0,3.4773073021017353
SCA,F132014,1,4.02939908409553
SCA,F132014,2,3.378056353329839
SCA,F132014,3,3.636904035461612
SCA,F132014,4,3.424645063437083
SCA,F132014,5,3.945503024355503
SCA,F132014,6,3.5884153152373983
SCA,F132014,7,4.138996591552086
SCA,F132014,8,3.486894519465295
SCA,F132014,9,3.5309797970605814
SCA,F132014,10,3.095406642269154
SCA,F132014,11,3.1596226923834365
SCA,F132014,12,3.577854465130031
SCA,F132014,13,3.728994126804537
SCA,F132014,14,3.0475455396097004
SCA,F132014,15,3.9563658248421234
SCA,F132014,16,3.306765407405237
SCA,F132014,17,3.0121022447174255
SCA,F132014,18,2.808132549903121
SCA,F132014,19,3.991463243094813
SCA,F132014,20,4.131337212349763
SCA,F132014,21,3.704525409448024
SCA,F132014,22,3.9066151625595467
SCA,F132014,23,4.229080445282989
SCA,F132014,24,3.99410684393888
SCA,F132014,25,3.465959946659723
SCA,F132014,26,3.1323397315275088
SCA,F132014,27,3.5265179072039246
SCA,F132014,28,3.8695414685873857
SCA,F132014,29,3.2088508338947577
SCA,F132014,30,3.5943663927366742
SCA,F132014,31,3.8311616456858246
SCA,F132014,32,3.660097604688417
SCA,F132014,33,3.4481574413555336
SCA,F132014,34,3.499669105239036
SCA,F132014,35,3.5717418170795554
SCA,F132014,36,3.1597697005468035
SCA,F132014,37,2.641422659056161
SCA,F132014,38,3.7975288334300785
SCA,F132014,39,3.4174185570527698
SCA,F132014,40,3.7358830028267676
SCA,F132014,41,3.6198574513748554
SCA,F132014,42,2.9887442409803953
SCA,F132014,43,3.408656995186675
SCA,F132014,44,3.415811890260329
SCA,F132014,45,3.180563134245631
SCA,F132014,46,4.048363768127274
SCA,F132014,47,3.5115355187856494
SCA,F132014,48,3.408364249123224
SCA,F132014,49,3.597448841087271
MVO,F132014,0,0.6320950329500192
MVO,F132014,1,0.3879904684158646
MVO,F132014,2,0.47263146291652447
MVO,F132014,3,0.48443007379864866
MVO,F132014,4,0.6733056115826912
MVO,F132014,5,0.5999666799882561
MVO,F132014,6,0.494961109500764
MVO,F132014,7,0.5998685691297396
MVO,F132014,8,0.4451578385214816
MVO,F132014,9,0.7374831515583082
MVO,F132014,10,0.5854540837472086
MVO,F132014,11,0.40373190105174217
MVO,F132014,12,0.6122705381158084
MVO,F132014,13,0.6413495021320159
MVO,F132014,14,0.5685462869594176
MVO,F132014,15,0.47533743717917787
MVO,F132014,16,0.41043150780478754
MVO,F132014,17,0.7225292458633703
MVO,F132014,18,0.41445140544897185
MVO,F132014,19,0.5536864616653929
MVO,F132014,20,0.5864663108307013
MVO,F132014,21,0.3888404460089987
MVO,F132014,22,0.4500641901531708
MVO,F132014,23,0.426847810207164
MVO,F132014,24,0.7695841075551471
MVO,F132014,25,0.4699173328754114
MVO,F132014,26,0.5287655263409761
MVO,F132014,27,0.9241910685891526
MVO,F132014,28,0.31868498007634116
MVO,F132014,29,0.5283124197201232
MVO,F132014,30,0.41502637308826706
MVO,F132014,31,0.39551478633461556
MVO,F132014,32,0.40319763798902386
MVO,F132014,33,0.9538366543458778
MVO,F132014,34,0.46546881750487046
MVO,F132014,35,0.5875788871232999
MVO,F132014,36,0.4257341183374592
MVO,F132014,37,0.5233679999776086
MVO,F132014,38,0.747991226215845
MVO,F132014,39,0.42396672190102436
MVO,F132014,40,0.5402871465466887
MVO,F132014,41,0.5629413907768139
MVO,F132014,42,0.6898143703285768
MVO,F132014,43,0.43973684467414387
MVO,F132014,44,0.49324461419223553
MVO,F132014,45,0.40175548445904496
MVO,F132014,46,0.48141744763483985
MVO,F132014,47,0.3686370341044949
MVO,F132014,48,0.3607623790837806
MVO,F132014,49,0.48556910182469437
HHO,F132014,0,0.6152577029572512
HHO,F132014,1,0.5459021288602344
HHO,F132014,2,0.7063407352316062
HHO,F132014,3,0.5515049120410822
HHO,F132014,4,0.5605073075093969
HHO,F132014,5,0.44925564134950946
HHO,F132014,6,0.6496002203853095
HHO,F132014,7,0.4627261970381369
HHO,F132014,8,0.4581097450818561
HHO,F132014,9,0.7041354594996392
HHO,F132014,10,0.4964917128304478
HHO,F132014,11,0.4486565789186443
HHO,F132014,12,0.5725715544970171
HHO,F132014,13,0.6263770374080195
HHO,F132014,14,0.5238774732058573
HHO,F132014,15,0.5241074791736082
HHO,F132014,16,0.6317222943198431
HHO,F132014,17,0.5783009588801633
HHO,F132014,18,0.7241300799166766
HHO,F132014,19,0.6052633927729403
HHO,F132014,20,0.4985335677240528
HHO,F132014,21,0.4498991001698869
HHO,F132014,22,0.458891252409785
HHO,F132014,23,0.4952232921527866
HHO,F132014,24,0.6022384551122286
HHO,F132014,25,0.4777036302518809
HHO,F132014,26,0.4477990120940376
HHO,F132014,27,0.642278091951539
HHO,F132014,28,0.6253914250173693
HHO,F132014,29,0.6161129788868038
HHO,F132014,30,0.4573470700483995
HHO,F132014,31,0.5726178233339851
HHO,F132014,32,0.459014710981819
HHO,F132014,33,0.4783892903230935
HHO,F132014,34,0.4351393890467534
HHO,F132014,35,0.48993913667936795
HHO,F132014,36,0.680818837713332
HHO,F132014,37,0.47061272050905245
HHO,F132014,38,0.32445951650038296
HHO,F132014,39,0.6025385025061496
HHO,F132014,40,0.5686870403078501
HHO,F132014,41,0.44266503048606864
HHO,F132014,42,0.47451055431633904
HHO,F132014,43,0.6924710783764567
HHO,F132014,44,0.5392505994761905
HHO,F132014,45,0.5005406635818872
HHO,F132014,46,0.29637205610310957
HHO,F132014,47,0.487749336306706
HHO,F132014,48,0.5190867814833382
HHO,F132014,49,0.5622069712903794
IDBO,F142014,0,0.26325760176541735
IDBO,F142014,1,0.28937237440891295
IDBO,F142014,2,0.2272387544776393
IDBO,F142014,3,12.397757818710033
IDBO,F142014,4,0.20138249001092845
IDBO,F142014,5,0.26800772331262124
IDBO,F142014,6,0.25004412731209413
IDBO,F142014,7,0.32712463451593976
IDBO,F142014,8,0.25660562580765145
IDBO,F142014,9,0.2743838147553106
IDBO,F142014,10,16.789119048778502
IDBO,F142014,11,0.22856286303544948
IDBO,F142014,12,2.3668892370417325
IDBO,F142014,13,0.29492862729625813
IDBO,F142014,14,18.130532033539566
IDBO,F142014,15,13.377776681143814
IDBO,F142014,16,11.586256552430996
IDBO,F142014,17,0.2625319404266975
IDBO,F142014,18,0.25448565671808865
IDBO,F142014,19,3.1099684520609117
IDBO,F142014,20,2.9473615766517014
IDBO,F142014,21,14.189280087990255
IDBO,F142014,22,0.25262736249942463
IDBO,F142014,23,9.565698275911927
IDBO,F142014,24,25.366920209768523
IDBO,F142014,25,0.2683761547157246
IDBO,F142014,26,26.157785686687248
IDBO,F142014,27,0.28329940395474296
IDBO,F142014,28,25.008165536981323
IDBO,F142014,29,4.265328801834812
IDBO,F142014,30,0.2505137666844348
IDBO,F142014,31,0.26009897404196636
IDBO,F142014,32,0.5410779213286787
IDBO,F142014,33,0.26688129728358945
IDBO,F142014,34,29.265544004488675
IDBO,F142014,35,19.944580994473426
IDBO,F142014,36,10.506669511271866
IDBO,F142014,37,0.26128440639126893
IDBO,F142014,38,0.24445339117596632
IDBO,F142014,39,0.3220990105769488
IDBO,F142014,40,12.747562262062957
IDBO,F142014,41,23.983686249413722
IDBO,F142014,42,18.92972937803529
IDBO,F142014,43,5.4604860165100035
IDBO,F142014,44,0.2701762326248627
IDBO,F142014,45,17.516634733254023
IDBO,F142014,46,0.2988239243859425
IDBO,F142014,47,0.252972135935579
IDBO,F142014,48,28.484728663103397
IDBO,F142014,49,27.588155432274107
DBO,F142014,0,12.241798197184153
DBO,F142014,1,37.113384807380044
DBO,F142014,2,8.294003153052927
DBO,F142014,3,25.48965612261827
DBO,F142014,4,41.95548649183729
DBO,F142014,5,70.11929835173896
DBO,F142014,6,19.095914861784877
DBO,F142014,7,15.745527040144452
DBO,F142014,8,11.42253059107702
DBO,F142014,9,9.127866842687581
DBO,F142014,10,32.83754888254725
DBO,F142014,11,21.690249959593984
DBO,F142014,12,22.355947829732486
DBO,F142014,13,4.53327056373837
DBO,F142014,14,29.248304903443568
DBO,F142014,15,50.49814485221668
DBO,F142014,16,37.96382049784302
DBO,F142014,17,0.2763720242312502
DBO,F142014,18,23.27317477375891
DBO,F142014,19,7.106311344074584
DBO,F142014,20,101.09078559807699
DBO,F142014,21,6.947441098439413
DBO,F142014,22,0.2670855851665692
DBO,F142014,23,0.28960014137646795
DBO,F142014,24,39.80302976703251
DBO,F142014,25,10.864681267914193
DBO,F142014,26,0.3130945255993538
DBO,F142014,27,44.465437770087874
DBO,F142014,28,1.9082337659176574
DBO,F142014,29,64.3311875587815
DBO,F142014,30,8.368940203266902
DBO,F142014,31,73.72720280981935
DBO,F142014,32,77.14152671964803
DBO,F142014,33,0.28411682488876977
DBO,F142014,34,37.40117118254716
DBO,F142014,35,3.5299108108699784
DBO,F142014,36,27.735080222366832
DBO,F142014,37,11.676060144119447
DBO,F142014,38,32.80211247723582
DBO,F142014,39,15.399496084606199
DBO,F142014,40,55.567941271991
DBO,F142014,41,42.080414379657896
DBO,F142014,42,13.4686047486191
DBO,F142014,43,14.170133258099213
DBO,F142014,44,0.30045844645974285
DBO,F142014,45,13.78736280669682
DBO,F142014,46,16.194739035235443
DBO,F142014,47,114.44359844644259
DBO,F142014,48,13.466571547073954
DBO,F142014,49,30.070687223404548
PSO,F142014,0,77.58810637483998
PSO,F142014,1,98.5906900610446
PSO,F142014,2,51.453324890614795
PSO,F142014,3,88.60896031263132
PSO,F142014,4,98.5518036258079
PSO,F142014,5,116.19343162347445
PSO,F142014,6,95.90153721779052
PSO,F142014,7,157.99103600839248
PSO,F142014,8,94.31281574119362
PSO,F142014,9,36.986821591083526
PSO,F142014,10,74.29755024586461
PSO,F142014,11,58.97793329786259
PSO,F142014,12,80.3792746767972
PSO,F142014,13,98.51289633079159
PSO,F142014,14,109.04298507546537
PSO,F142014,15,90.86630611318924
PSO,F142014,16,57.91027331011901
PSO,F142014,17,55.514422893472556
PSO,F142014,18,85.34313075507544
PSO,F142014,19,96.12007554004958
PSO,F142014,20,59.59446436909616
PSO,F142014,21,100.03670282030043
PSO,F142014,22,38.51478043003317
PSO,F142014,23,34.5761849268456
PSO,F142014,24,82.02922975466527
PSO,F142014,25,34.54108812607183
PSO,F142014,26,108.86286002070051
PSO,F142014,27,67.48366686697409
PSO,F142014,28,71.97917684288768
PSO,F142014,29,89.36486266886345
PSO,F142014,30,47.4132630026736
PSO,F142014,31,89.3060558226141
PSO,F142014,32,66.0646877586596
PSO,F142014,33,78.54656066135385
PSO,F142014,34,98.06862458947467
PSO,F142014,35,96.01433939050185
PSO,F142014,36,41.03851183685788
PSO,F142014,37,56.58320186193714
PSO,F142014,38,83.14510527431571
PSO,F142014,39,121.81993166650614
PSO,F142014,40,129.92909757478697
PSO,F142014,41,45.5472943916177
PSO,F142014,42,69.84869021169243
PSO,F142014,43,66.44676884175124
PSO,F142014,44,84.96066842002483
PSO,F142014,45,90.87946327324926
PSO,F142014,46,102.40380899906609
PSO,F142014,47,136.19266781650094
PSO,F142014,48,90.42057361908746
PSO,F142014,49,129.8578934452887
GWO,F142014,0,0.9784095467905445
GWO,F142014,1,0.287537364381933
GWO,F142014,2,0.3413289144798455
GWO,F142014,3,1.0417264493369203
GWO,F142014,4,0.2733644082727551
GWO,F142014,5,11.206452276677737
GWO,F142014,6,1.1247902687694022
GWO,F142014,7,1.3212140765338063
GWO,F142014,8,10.576976708808616
GWO,F142014,9,0.9739473320917114
GWO,F142014,10,12.7259429440835
GWO,F142014,11,0.27303088318126356
GWO,F142014,12,0.22792860974891482
GWO,F142014,13,6.986825657751524
GWO,F142014,14,0.29450397384061944
GWO,F142014,15,0.31981354200797796
GWO,F142014,16,9.411572170179625
GWO,F142014,17,24.885814328669994
GWO,F142014,18,0.3119942687319508
GWO,F142014,19,0.30256464025501373
GWO,F142014,20,0.25500139498694807
GWO,F142014,21,0.33498739534798005
GWO,F142014,22,0.25370569664528375
GWO,F142014,23,7.10072789130254
GWO,F142014,24,0.27036428725000405
GWO,F142014,25,12.850918254748649
GWO,F142014,26,0.2699914059908224
GWO,F142014,27,0.2158093034427111
GWO,F142014,28,0.28128311612567813
GWO,F142014,29,0.3109330860568207
GWO,F142014,30,9.845659738441782
GWO,F142014,31,14.96593848905809
GWO,F142014,32,12.052445542364467
GWO,F142014,33,0.2727250822119913
GWO,F142014,34,1.1240680140335826
GWO,F142014,35,0.3598157069086483
GWO,F142014,36,11.35312512398582
GWO,F142014,37,0.32094817226288797
GWO,F142014,38,0.2899813177637043
GWO,F142014,39,0.31021456531266267
GWO,F142014,40,0.2894317361458434
GWO,F142014,41,0.30436850055730247
GWO,F142014,42,0.353095275503847
GWO,F142014,43,0.29323481983419697
GWO,F142014,44,0.2573870159699254
GWO,F142014,45,1.1757248809894918
GWO,F142014,46,0.2965069932390634
GWO,F142014,47,0.2717538757526654
GWO,F142014,48,0.22947674818101405
GWO,F142014,49,1.1082094498806327
WOA,F142014,0,1.32232605643253
WOA,F142014,1,1.0874039099132915
WOA,F142014,2,1.2678478722725686
WOA,F142014,3,0.9587792202196397
WOA,F142014,4,1.0269187988499198
WOA,F142014,5,1.1227207467134122
WOA,F142014,6,1.1142916905866969
WOA,F142014,7,0.9111742998418322
WOA,F142014,8,1.1182445785536856
WOA,F142014,9,0.9903486491823514
WOA,F142014,10,1.0227605584966568
WOA,F142014,11,1.0288611312623743
WOA,F142014,12,1.2326425945709616
WOA,F142014,13,0.8644334928167154
WOA,F142014,14,1.1737555878369221
WOA,F142014,15,0.8445608241661375
WOA,F142014,16,1.1268390849991192
WOA,F142014,17,1.1171845665792262
WOA,F142014,18,0.9903413743713827
WOA,F142014,19,0.9937755800335708
WOA,F142014,20,1.2037443367173637
WOA,F142014,21,1.3264651307667918
WOA,F142014,22,1.3149113302235946
WOA,F142014,23,1.0947937893781727
WOA,F142014,24,1.1150975501500398
WOA,F142014,25,0.9973030800736069
WOA,F142014,26,1.3644589237246691
WOA,F142014,27,0.9412523062278524
WOA,F142014,28,1.432105112250838
WOA,F142014,29,1.1925651655606089
WOA,F142014,30,1.0152971414515832
WOA,F142014,31,1.2352633869513738
WOA,F142014,32,1.2770363019099022
WOA,F142014,33,1.1602001450480657
WOA,F142014,34,1.236856364240566
WOA,F142014,35,1.0539128366135628
WOA,F142014,36,1.1778658491205078
WOA,F142014,37,1.325872568898376
WOA,F142014,38,0.9053531670631401
WOA,F142014,39,1.2937788871511202
WOA,F142014,40,0.8756518443017285
WOA,F142014,41,1.047476088536314
WOA,F142014,42,0.9075446790811839
WOA,F142014,43,1.0139682232359064
WOA,F142014,44,1.3627726259489918
WOA,F142014,45,0.9979827631429998
WOA,F142014,46,1.025957991961377
WOA,F142014,47,1.1038238918606567
WOA,F142014,48,0.9056520916110458
WOA,F142014,49,1.277626782160496
SSA,F142014,0,0.35918641467787893
SSA,F142014,1,0.29825473023743143
SSA,F142014,2,0.3606230264244914
SSA,F142014,3,0.40112983534004343
SSA,F142014,4,0.3754083067362899
SSA,F142014,5,0.33950939543728964
SSA,F142014,6,0.3566369009117807
SSA,F142014,7,0.2412399433419523
SSA,F142014,8,0.38471790734433853
SSA,F142014,9,0.28209570795434047
SSA,F142014,10,0.40204486089669444
SSA,F142014,11,0.3368398212169268
SSA,F142014,12,0.33944194511559544
SSA,F142014,13,0.3509047756731434
SSA,F142014,14,0.340060443530092
SSA,F142014,15,0.3421968184177331
SSA,F142014,16,0.8535765343935964
SSA,F142014,17,0.8001492342530128
SSA,F142014,18,5.012226340813868
SSA,F142014,19,0.38292891175956356
SSA,F142014,20,0.7280816759221125
SSA,F142014,21,0.35384212062058396
SSA,F142014,22,0.40398202928190585
SSA,F142014,23,0.2684721618632011
SSA,F142014,24,0.22936889697871266
SSA,F142014,25,0.3537405412419048
SSA,F142014,26,0.1839618065569084
SSA,F142014,27,0.3292913360749026
SSA,F142014,28,0.3302347942947108
SSA,F142014,29,0.7842450377108889
SSA,F142014,30,0.38179397775525103
SSA,F142014,31,0.4017102236189203
SSA,F142014,32,0.22188723719614245
SSA,F142014,33,0.28759709589371596
SSA,F142014,34,0.317167422702596
SSA,F142014,35,0.31761912133470105
SSA,F142014,36,0.37495127557804153
SSA,F142014,37,0.28003555762711585
SSA,F142014,38,0.28619462836263665
SSA,F142014,39,0.820287168393179
SSA,F142014,40,0.2666410076135435
SSA,F142014,41,0.24280307906019516
SSA,F142014,42,0.3192361701928803
SSA,F142014,43,0.31063473821791376
SSA,F142014,44,0.34299334617116983
SSA,F142014,45,0.3450539702248534
SSA,F142014,46,0.2800505827992765
SSA,F142014,47,0.2914671146465935
SSA,F142014,48,0.35624837241539353
SSA,F142014,49,0.306614405536493
SCA,F142014,0,49.508626794973
SCA,F142014,1,65.0695937044527
SCA,F142014,2,52.1787742648944
SCA,F142014,3,48.80356602542702
SCA,F142014,4,69.79341207775292
SCA,F142014,5,61.593854781503524
SCA,F142014,6,71.1170627410977
SCA,F142014,7,60.78481825193853
SCA,F142014,8,66.80406812788806
SCA,F142014,9,72.00656546142454
SCA,F142014,10,69.9185284168027
SCA,F142014,11,44.055602575104786
SCA,F142014,12,51.76894199320941
SCA,F142014,13,40.50238517233947
SCA,F142014,14,65.15019233388284
SCA,F142014,15,43.7781175966104
SCA,F142014,16,39.83908536069612
SCA,F142014,17,70.21913575334452
SCA,F142014,18,52.01312734788189
SCA,F142014,19,55.88171770770373
SCA,F142014,20,71.37937734348543
SCA,F142014,21,45.281747519916735
SCA,F142014,22,49.1905647098788
SCA,F142014,23,76.74472960480102
SCA,F142014,24,76.896053326019
SCA,F142014,25,60.13784521841967
SCA,F142014,26,70.45488801789429
SCA,F142014,27,63.38040170581348
SCA,F142014,28,60.248110332388706
SCA,F142014,29,60.055676364397414
SCA,F142014,30,64.8739747891309
SCA,F142014,31,68.38900824742336
SCA,F142014,32,58.431135814367735
SCA,F142014,33,56.63572891446893
SCA,F142014,34,41.97012709833825
SCA,F142014,35,39.66735524355204
SCA,F142014,36,58.49471081651291
SCA,F142014,37,72.55647175405738
SCA,F142014,38,67.6426310405559
SCA,F142014,39,47.71621477084
SCA,F142014,40,59.989904098322086
SCA,F142014,41,59.810704173134354
SCA,F142014,42,48.061781856007656
SCA,F142014,43,55.14827130094773
SCA,F142014,44,50.35378314781883
SCA,F142014,45,60.98132849993294
SCA,F142014,46,65.3322957306882
SCA,F142014,47,59.972629500781295
SCA,F142014,48,61.83675646908978
SCA,F142014,49,47.830235980008865
MVO,F142014,0,1.0091888368228865
MVO,F142014,1,1.0064098583150098
MVO,F142014,2,0.3028236630839274
MVO,F142014,3,0.3104478275679412
MVO,F142014,4,1.007679030079771
MVO,F142014,5,1.0315338443974724
MVO,F142014,6,1.0037398448364456
MVO,F142014,7,0.9471111662835483
MVO,F142014,8,1.0251535483771477
MVO,F142014,9,0.2972072211991872
MVO,F142014,10,0.33771690871276405
MVO,F142014,11,1.0291114458516404
MVO,F142014,12,0.20552697764901495
MVO,F142014,13,0.2811359925569832
MVO,F142014,14,0.9622626141401724
MVO,F142014,15,0.2657750083985775
MVO,F142014,16,0.19200830902354937
MVO,F142014,17,0.2727781162445808
MVO,F142014,18,0.3236391283053308
MVO,F142014,19,0.2741975193669077
MVO,F142014,20,0.9001046997641424
MVO,F142014,21,1.1346463805193707
MVO,F142014,22,0.24894173428720023
MVO,F142014,23,0.31787618692010255
MVO,F142014,24,0.27705050551003296
MVO,F142014,25,0.2364158551699802
MVO,F142014,26,0.9122256664443285
MVO,F142014,27,0.27847915412939983
MVO,F142014,28,0.2215389508419321
MVO,F142014,29,0.24589175525670726
MVO,F142014,30,0.29042530219771834
MVO,F142014,31,0.3711600096805796
MVO,F142014,32,0.16225953645471236
MVO,F142014,33,1.1842035276508796
MVO,F142014,34,0.1881935850831269
MVO,F142014,35,0.898153314274623
MVO,F142014,36,1.015551824931208
MVO,F142014,37,0.27645684720687314
MVO,F142014,38,0.9824333496749205
MVO,F142014,39,0.9786059854538962
MVO,F142014,40,0.2545220043637073
MVO,F142014,41,0.23408903832932992
MVO,F142014,42,0.7539798466989396
MVO,F142014,43,0.8774547329142024
MVO,F142014,44,0.26969503943200834
MVO,F142014,45,0.2817816638246313
MVO,F142014,46,0.955568544495236
MVO,F142014,47,0.27779324050220566
MVO,F142014,48,0.24116740104386736
MVO,F142014,49,0.2575423916409818
HHO,F142014,0,0.32742544320331035
HHO,F142014,1,0.2645529118642571
HHO,F142014,2,0.31110881481595243
HHO,F142014,3,0.2688913543211129
HHO,F142014,4,0.17916780495852436
HHO,F142014,5,0.37856230971715377
HHO,F142014,6,0.23206080174827548
HHO,F142014,7,0.19409126942946386
HHO,F142014,8,0.2794734330166193
HHO,F142014,9,0.20179437311912807
HHO,F142014,10,0.3191157351991478
HHO,F142014,11,0.8589324814236079
HHO,F142014,12,0.3615250820532765
HHO,F142014,13,0.37505733829652854
HHO,F142014,14,0.275816933144597
HHO,F142014,15,0.31089025359665357
HHO,F142014,16,0.2562906168370773
HHO,F142014,17,0.2625071728978128
HHO,F142014,18,0.3581627933067466
HHO,F142014,19,0.26016964479595117
HHO,F142014,20,0.22443183001450961
HHO,F142014,21,0.31367066808434174
HHO,F142014,22,0.30911158927892757
