Function,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50
F12017,376472644.6062247,277909027.31047386,235577926.8163127,3435805908.73407,233758528.46757647,988002898.8451264,199462126.3962506,290023953.9655232,330244958.67082447,151332773.20541725,124465492.94937173,1130285187.323353,205716450.9377676,409000250.3087565,335491736.4867645,1191792453.743529,576433046.0143582,245252983.2435889,525782550.61167246,140823882.06589374,32171942.00304449,190105355.8876347,419297011.35350287,274532568.61522055,289250684.1646966,768858791.7189817,243927366.6899172,50382138.81272629,704143465.261016,494410994.8683173,134277877.26317897,185667059.95443487,465334248.6930497,307471635.55712104,560820100.9770914,103859776.51517564,185836988.5980219,295645302.9051909,85542261.0105796,1259992050.3995955,183388984.6849476,339960077.3011417,509245549.7700544,157291204.02428457,313769963.0855149,117813651.68693082,337259140.5544169,601406450.3568935,291746985.0911329,811508267.2807096
F22017,12454.389751225042,3927.889659437472,2905.6994299049634,10922.180947055442,14067.297166365275,14893.3115564106,5012.459045047286,3344.7075873818017,11047.929993898386,8501.090055349441,16221.056830187612,7755.082629538074,21497.53543738998,6379.724735242848,14930.460125597205,7945.114413458747,13082.636940556651,13386.080134978629,9268.580045220548,6621.420857123377,6573.861143540254,14884.172772530626,12547.6401520476,5951.722675665052,6005.909647216014,25127.82048336423,12747.130886345083,13063.247254107517,17311.786858610212,15776.012035577513,17629.450131817204,10144.188094374387,7277.651185447266,6334.016137722738,15897.24664939207,14072.081101907035,15028.398910592525,12121.508016109674,9015.305103666991,15867.26160455696,8003.174880942184,2212.336719853646,15031.142286540253,3933.645661636308,1322.1179356811117,6652.600956592485,4616.409450987068,8306.299532560606,8466.248708305373,7828.252535218317
F32017,216.32226767047,149.89068767019046,241.8229368053411,219.20672566589872,452.9284034976884,276.08349541975826,397.7356506197178,248.88188061039943,447.6343572072386,305.6604079008472,677.7533687689091,265.7693664157374,170.1064459163373,203.70229826478183,272.37545848180434,321.32774858548873,162.21345212308995,176.11922334195896,198.9213372576509,466.4752466921336,207.47362039165105,352.6368461154982,419.0174466351606,206.5877576545793,152.1829964076751,184.53874069258472,266.9210609875552,140.36796280101072,183.71957495765184,504.8568552555689,204.141241405388,120.93446679721524,238.76613329457732,250.8779692365854,491.869895496137,287.4638199935878,253.7353809899921,197.86898591004945,483.5859606954907,324.93242943305586,527.8234509341221,223.66350617012608,204.39225426556777,418.4830580313393,173.906847658253,520.4233849657265,200.4747811251225,301.98719502523284,294.8454036148363,417.6001733829286
F42017,1261.2724072853428,1038.4499063456972,1787.7447353419195,2086.7279529074776,1826.6603998685905,1212.16490953321,2855.8270659733143,2121.2694857095216,3135.6652934694976,1368.4151097783674,1924.2581132787404,977.967498680719,1440.2675564608446,1752.7857628436743,3093.2053570992216,1300.6185498627062,1393.1089933290084,962.4743294259332,1503.8980704674868,2416.8246912443446,3272.042367278765,1760.851328535583,1456.2556783343214,1179.9227670366308,1813.0780606958788,2103.406822293644,4489.535608090697,995.4009294771035,1085.9671032021538,2141.131985294647,1462.0025391689237,1227.4256132869548,1773.951947521031,2286.7255401022862,2395.012613216128,1731.1131254834463,1465.4712015528862,1073.9943554858455,1348.8575121590704,935.4916381826176,1954.803744538212,1579.5537064046357,2148.62858546173,1335.3605980017771,2335.7951822414047,4557.259839696048,1083.0251183914063,1377.2687814116814,1971.4476399695916,3992.606308958013
F52017,0.0001867798598027,0.0012976033663107,0.0003563637586694,0.0013122298166194,0.0010023955304632,0.0014315396819029,0.0014179849831066,0.0018841619667,0.003115759218474,0.003647776746618,0.0009684335632869,0.0039918268121255,0.0022979037818231,0.0026312546511348,0.0024076473999343,0.0022994808585963,0.0044294506424193,0.002050602913016,0.001595785263305,0.0004566077296317,6.825024001955171e-05,0.002629721974074,0.0004190277155089,0.0008106324983145,0.0019026353327831,0.0065956249756027,0.0009867133636021,0.0064473207249307,0.0016533711942656,0.0023089468185162,0.0011982490231616,0.0002184946099532,0.0010601021961065,0.0001523242420375,0.0013592445729955,0.0002032832313147,0.0026569615765197,0.0027110527461218,0.003230422012507,0.0012061509730756,0.0011958991950677,0.0067184275268346,0.0128372928257931,0.0050297204620619,0.0011838647266131,0.0015702390037972,0.0003839087731307,0.0008805798869389,0.0017811437663226,0.004189545679651
F62017,38101.97712391913,13345.018222804663,21681.336116973795,27528.87046983084,11479.132186416691,52555.68348061256,48889.80884623829,28451.17840549939,41749.33190519878,10484.911610309313,26078.4067224178,21519.178024083143,9923.844548751971,7722.113478843539,30273.421473923838,33516.43639660213,25387.569789441663,16600.028834397457,21618.21334418217,17496.05350405825,13839.811510557583,19929.11819341157,24243.39501703689,19971.867114558227,15116.46271854398,21420.763653188187,13886.770467030508,30386.12807919168,8608.298813676724,30709.943675677037,10322.694613116442,55619.61097560483,6566.744048061314,11819.046066362976,20233.851939628417,14841.235621047224,11173.543542857977,3257.5394608081915,24670.466089864087,48843.79080205199,17325.424944704486,4564.289250509781,48001.56228512964,9034.375019349884,17829.655439095543,31742.04729259885,6207.972967381066,23771.28046327348,14098.08343845224,10925.647019534032
F72017,421.0000000000037,302.00000000002603,382.54296397545454,538.5000000000166,476.5269828039122,344.50000000019827,524.1943217872772,358.0,435.4408127848974,419.0,444.50000000007,477.5,406.2005204515135,384.47214040367385,383.5338308614933,503.0000000106329,531.0000000000741,496.0000000000418,410.50000000002206,333.136488440254,391.48025188439215,290.00000000000045,344.9617977841858,336.90283245938645,470.5000000004568,448.4287834228371,451.00000000019327,593.5000000532896,552.4377473404056,451.0505080159696,241.3500993679884,423.60228412219885,436.0000000000168,686.0000000000009,567.4783841937799,528.5000000000016,465.412186165268,540.0000000001362,361.13852739726826,505.05660376918536,437.5000000004886,465.0,274.5077935887209,478.5000000000048,358.21935462863985,476.1190081145046,433.6778419804032,503.0000000294304,374.5931674692488,566.0400074095514
F82017,12.80209585615387,12.393819057350584,13.341923131565409,10.120752723943042,7.259585895465193,12.490476870606926,21.67174531674289,13.582575550746014,19.742795250391737,12.63843335617662,12.412530298006914,7.504708535509962,16.677899652505403,10.02535080432142,14.221785639575955,9.474113020751249,15.243930110887504,6.93516414799717,9.348860030622518,12.290008691139406,18.72148659688128,9.423521423466582,8.098283600751529,13.547353841974656,14.99445410181238,15.164890142667332,10.359539816243457,12.435223671955328,16.165385295003375,8.022783441239426,5.891967033540141,9.767027841202548,9.964215805132651,10.094008061678096,6.598581533124161,11.608473994635006,5.052302974766917,10.42406397485297,10.070562448610984,10.5348942808414,8.047263615325164,16.817203347541522,7.917608752286355,10.986683984901788,8.318330382697582,9.062117829764134,9.75368866726933,10.983246191007764,14.620204496385211,12.819633937598724
F92017,10.273386543445667,2317.174910942129,295.91470817926165,324.4981021112035,1654.5673889388436,26.48393279731681,1.72990060693337,821.5249079891146,412.14858638665646,1269.1895925257868,70.20209644014903,145.5087102898433,127.0902750730711,122.05698182586276,48.16183849340996,2312.050468860989,6.297844250888375,2880.4187920127224,1793.7308291017798,281.8740941910928,722.6235065223482,355.1896356606794,137.41449561744776,530.4742073104699,941.9056932645508,162.39871079138177,2043.817111598788,700.7366791521563,252.5921131314244,607.5645948539277,408.7571182760767,1069.334599587124,517.1860940899314,1164.205020543317,1111.1559551480186,177.57683478742547,176.54555153198635,1099.0027065880586,810.2098975889221,1433.8484912033127,64.98945183380783,788.9544457109914,1226.1153578069789,532.590216630626,521.4738618721203,127.58833438431613,464.2716136092204,2480.600982254142,422.77022002902777,1255.274688217747
F102017,171233.60596684716,108232.27718073464,158631.09900458634,180358.2582560229,132636.50063347144,81836.94008537415,202502.01453053343,116990.81858148928,140918.32755048553,153141.6903544894,185583.4617665016,144735.16719453552,183897.23465829773,147115.38151521678,153482.65727491947,104115.4538456816,128127.7987179995,114425.2656904222,156161.2725394225,90151.6080651543,244260.53713680425,109845.49629478873,108726.30823593668,78957.60824194191,133116.94101419317,159635.5800618537,198104.45533337377,133378.91664311892,176386.90532748075,93468.76173773124,293012.686119152,127884.15162684284,121738.00679469923,178305.23301770477,152906.20182907378,237275.70706015037,198538.3397867288,119994.99575918684,140340.01866547472,210033.2449641928,185907.33426605692,131526.57225330203,195012.52292810567,243246.3650078561,224939.4378043769,157309.66785779633,137374.49493098963,81952.49654761898,189069.07916090943,190354.27987007215
